"id","type","title","author","content","copyright","year","src","location","medium","caption"
3,"image","Figure 5","Balzac Paris",,,2018,"ART03-AUGM_03.jpg","./media",,"Figure 5 : Shootings photos de mannequins lisant, Balzac Paris (à gauche), Sézane (à droite)"
