"Identifiant","Type","Titre","Nom de l'auteur","Commentaire ou description de l'augmentation *","Copyright *","Année de publication *","Fichier média + emplacement","Medium *","Légende","Contenu"
"ART16-AUGM_10","image",,"Chris Ware",,"*?",,"./media/ART16-AUGM_10.jpg",,"Psautier et Rosaire de la Vierg puis Litanies.",
