"id","type","title","author","content","copyright","year","src","location","medium","caption"
"ART02-AUGM_03","schéma","Schéma 1 
",,"« Les bords, en jaune dans le schéma, forment les unités d’introduction au livre numérique. Ils correspondent à la plus grande unité de la structure, c’est l’équivalent de la partie dans un livre. Les seuils correspondent à l’équivalent d’un chapitre. Les strates correspondent à la section. Les plateaux correspondent à la plus petite unité du contenu. »",,,"ART02-AUGM_03.png","./media",,"Architecture du prototype Codex Atlanticus"
