"id","type","title","author","content","copyright","year","src","medium","caption"
"ART18-AUGM_01","commentaire",,,"Il est possible de penser que, par la structure close de ces éditions scientifiques, les scholies anthologiques, pour certaines, n’aient pas pu être intégrées, ne trouvant peut-être pas leur place dans la cohérence éditoriale",,,,,
