"id","type","title","author","content","copyright","year","src","location","medium","caption"
8,"youtube","Figure 8","Marie lit en pyjama (Marie Vareille)",,"yuNt9r89zmg",2018,,,,"La matérialité du livre à l'écran - Chaîne Marie lit en pyjama (Marie Vareille)"
