"id","type","title","author","content","copyright","year","src","location","medium","caption","Contenu"
"ART12-AUGM_20","image","Figure 4",,,,,"ART12-AUGM_20.png","./media",,"Image et transcription du folio 3r du registre 5896 (11). Journal commencé le 4 février 1813, à Paris, rue Neuve-du-Luxembourg, n° 3
",
