"id","type","title","author","content","copyright","year","src","location","medium","caption","Contenu"
13,"commentaire",,,,,,,,,"L'« expérience utilisateur »","L’« expérience utilisateur » désigne la qualité de l’expérience vécue par l’utilisateur dans le maniement des interfaces, en prenant en compte les notions d’ergonomie et d’utilisabilité, caractérisant notamment la facilité ou la difficulté du parcours de l’utilisateur à travers le service numérique proposé."
