"id","type","title","author","content","copyright","year","src","location","medium","caption","Contenu"
3,"commentaire","Ozwe",,,,,,,,,"Basée à Lausanne, la société Ozwe est spécialisée dans la création de nouvelles interfaces. Elle a travaillé notamment sur des livres et magazines applicatifs et s’est orientée depuis sur les applications pour les casques de réalité virtuelle."
