"id","type","title","author","content","copyright","year","src","location","medium","caption","Contenu"
17,"commentaire avec hyperlien",,,,,,,,,,"Format de description électronique de l’information textuelle, la TEI (Text Encoding Initiative) propose des recommandations d’encodage visant à fournir des formats ouverts, normalisés et interopérables, qui favorisent l’échange des textes dans le domaine des humanités numériques. En savoir plus : www.tei-c.org"
