"id","type","title","author","content","copyright","year","src","location","medium","caption","Contenu"
14,"commentaire avec hyperlien",,,,,,,,,,"Étude réalisée par Nathalie Salmon et Sandrine Le Lann (Orange Lab) sur Dream Orange (http://dream.orange.fr) dans le cadre du Café numérique, du 24 mars au 6 avril 2014, avec 32 participants sélectionnés parmi 138 candidats."
