"id","type","title","author","content","copyright","year","src","location","medium","caption","Contenu"
12,"commentaire",,,,,,,,,,"Miroir du livre-application, le site web permet d’ouvrir les usages en rendant les contenus accessibles à tous. Il comprend les outils d’éditorialisation permettant au lecteur de concevoir son arbre à partir de ses favoris. En ligne : http://candide.bnf.fr"
