"id","type","title","author","content","copyright","year","src","location","medium","caption","Contenu"
4,"commentaire","Frédéric Kaplan",,,,,,,,,"Spécialiste du livre numérique et des interfaces innovantes, Frédéric Kaplan est professeur de Digital Humanities à l’École Polytechnique Fédérale de Lausanne (EPFL)."
