"id","type","title","author","content","copyright","year","src","location","medium","caption","Contenu"
1,"Commentaire","Liens vers l'édition enrichie de Candide","Arnaud Laborderie","Liens vers l'édition enrichie de Candide",,,,,,"Liens vers l'édition enrichie de Candide","Candide, l’édition enrichie. BnF, Orange, Voltaire Foundation, 2013. Application iPad à télécharger gratuitement sur iTunes : http://bit.ly/Lyx9zb. Démonstration vidéo : http://bit.ly/LPUw8f. Site web : https://candide.bnf.fr/"
