"id","type","title","author","content","copyright","year","src","location","medium","caption","Contenu"
"ART12-AUGM_07","text",,,,,,,,,,"Les travaux du groupe Hubert de Phalèse depuis une vingtaine d’années prouvent évidemment la richesse de l’apport de tels outils pour les études littéraires, mais c’est surtout depuis le début des années 2010 que se multiplient les projets d’éditions numériques de textes et les séminaires de réflexion sur l’intérêt du numérique dans la recherche littéraire. Voir par exemple le séminaire « Le littéraire, du papier au numérique » organisé depuis 2016 par Michel Bernard, rejoint en 2017 par Baptiste Bohet et Alexandre Gefen, en particulier l’enregistrement du séminaire du 11 octobre 2016 « Les outils numériques au service de l’analyse littéraire » (M. Bernard, B. Bohet), disponible sur Youtube : https://www.youtube.com/watch?v=t2PJyzkGiDM&feature=youtu.be&t=8s [consulté le 28 octobre 2018]
"
