"id","type","title","author","content","copyright","year","src","location","medium","caption","Contenu"
"ART12-AUGM_26","text",,,,,,,,,,"Le texte de ces notices est présent également dans l’édition imprimée, mais il a un statut tout différent puisqu’il se trouve déporté en fin de volume, en tête des notes sur le texte et des notes explicatives. Il n’a donc pas de valeur introductive des documents comme c’est le cas pour l’ePub.
"
