"id","type","title","author","content","copyright","year","src","location","medium","caption"
"ART12-AUGM_12","text",,,"La description du projet xml, le schéma et le manuel de transcription sont accessibles sur le site des Manuscrits via le menu Stend’lab, rubrique « La boîte à outils ».

",,,,,,
