"id","type","title","author","content","copyright","year","src","location","medium","caption","Contenu"
"ART12-AUGM_31","text",,,,,,,,,,"Nous avons repris le principe et l’idée de ces portfolios constitués par le lecteur au projet d’édition en ligne du volume 2 de Bouvard et Pécuchet sous la direction de Stéphanie Dord-Crouslé. Voir http://www.dossiers-flaubert.fr/projet-workspace [consulté le 29 octobre 2018].

"
