"id","type","title","author","content","copyright","year","src","location","medium","caption","Contenu"
"ART12-AUGM_08","text",,,,,,,,,,"Celles d’Henri Martineau, Victor Del Litto et Xavier Bourdenet, respectivement au Divan, et chez Gallimard, dans la collection de la Pléiade et dans la collection Folio.
"
