"id","type","title","author","content","copyright","year","src","location","medium","caption","Contenu"
"ART12-AUGM_10","text",,,,,,,,,,"Plateforme mise en place par Thomas Lebarbé, concepteur de la chaîne éditoriale CLELIA.
"
