"id","type","title","author","content","copyright","year","src","location","medium","caption","Contenu"
"ART12-AUGM_16","text",,,,,,,,,,"Édition diplomatique de La vie de Henry Brulard, d’après l’édition génétique par Gérald et Yvonne Rannaud chez Klincksieck, http://stendhal.bm-grenoble.fr/edition_diplomatique/ [consulté le 28 octobre 2018]. Il s’agit en l’occurrence d’un livre homothétique, qui pousse le mimétisme par rapport au livre papier jusqu’à reproduire la page qui se corne puis se plie et même le bruit qu’elle fait quand on la tourne."
