"id","type","title","author","content","copyright","year","src","location","medium","caption","Contenu"
"ART12-AUGM_23","text",,,,,,,,,,"Cette fonction est évidemment inexistante dans un livre imprimé, les index les plus précis – quand il y en a – n’étant jamais par nature complètement exhaustifs."
