"id","type","title","author","content","copyright","year","src","medium","caption"
"ART06-AUGM_02","image","Figure 1","Christian Jacob","Extrait de Mondes lettrés : fragments d'un abécédaire","*?",2012,"./media/ART06-AUGM_02.jpg",,"Lettre B"
