"id","type","title","author","content","copyright","year","src","medium","caption"
"ART06-AUGM_05","image","Figure 5","Collectif","Extrait de l'Abécédaire des mondes lettrés","*?",2012,"./media/ART06-AUGM_05.jpg",,"Lettres F et G"
