"id","type","title","author","content","copyright","year","src","medium","caption"
"ART06-AUGM_12","commentaire avec citation",,,"« En entrant dans l’ère de l’informatique en réseau, le livre devient inscriptible. Son développement ne suit plus la ligne droite de la traditionnelle chaîne du livre, mais se diffuse par ramifications réticulaires. Comme un oignon, il se pare de multiples couches d’informations, ajoutées par différents métiers, mais aussi par les lecteurs. Ensemble, ils participent à une vaste entreprise d’enrichissement documentaire qui multiplie les grilles de lecture du texte et en fait miroiter les multiples sens. Inscriptible, le livre s’insère désormais dans un système d’information riche, polymorphe, mouvant et encore très fragile. C’est le Read/Write Book.» (Dacos 2009)",,,,,
