"id","type","title","author","content","copyright","year","src","medium","caption"
"ART09-AUGM_12","image","Figure 6",,,"à renseigner",,"./media/ART09-AUGM_12.png",,"Résoudre l’énigme grâce aux signes de l’espace éditorial."
