"id","type","title","author","content","copyright","year","src","medium","caption"
"ART17-AUGM_06","commentaire",,,"Celle-ci est fonction des interactions du lecteur qui induisent son caractère spécifique d’événement en lien avec son emprise sur le cours et la forme du récit ou de l’œuvre.","
",,,,
