"id","type","title","author","content","copyright","year","src","medium","caption"
"ART17-AUGM_17","image + caption","Figure 8 & 9","Adrien Jacquemet",,"Adrien Jacquemet, Reliefs (<div> in, 2017-18). Images ARC Édition nouvelles formes Ésad Orléans.","2017-2018","ART17-AUGM_17.png",,"La recherche graphique développée à partir des œuvres met en avant un lien analogique entre la construction du paysage et celle des images tout en invitant à une expérience de lecture. Ainsi  la roche choisie dans les compositions correspond à la composition géologique caractéristique du milieu où l’œuvre a été créée.
Prototype interactif permettant de tester la fonctionnalité du « glisser-déposer » utilisée pour développer les puzzles des photographies. La fragmentation, la découpe et les strates sont des notions présentes dans les paysages, elles ont permis d’arriver à ce principe de construction. "
