"id","type","title","author","content","copyright","year","src","medium","caption"
"ART17-AUGM_12","commentaire",,,"Pour le dire autrement, ces applications reposent sur la définition de l’écran comme objet relationnel (au même title que le livre peut également être défini comme objet relationnel), permettant au lecteur d’interagir au sein d’environnements interconnectés comme nous avons pu le voir avec les deux exemples présentés. Dans les deux cas, il est vecteur de liens dont il faut souligner la variété des processus, au delà de ces exemples, dans les projets proposés par les étudiants et qui invitent à réinventer en permanence la liberté de conception et de production que nous apporte la mobilité.","
",,,,
