"id","type","title","author","content","copyright","year","src","medium","caption"
"ART17-AUGM_16","image + caption","Figure 7","Erwan Roussel",,"Erwan Roussel, Drawing Against You (<div> in, 2017-18). Image ARC Édition nouvelles formes Ésad Orléans.","2017-2018","ART17-AUGM_16.png",," Détail de l’un des différents dispositifs de contraintes conçus par l’étudiant pour explorer de nouvelles formes d’interactions venant contrarier et renouveler la pratique du dessin."
