"id","type","title","author","content","copyright","year","src","medium","caption"
"ART17-AUGM_05","commentaire + références",,"Nicolas Tilly","Étienne Candel propose par ailleurs le concept « d’ensembles polyphoniques » en référence aux différents acteurs de l’énonciation éditoriale (Candel, Étienne, « L’édition du texte informatisé, une pratique de lecture », Vial, Stéphane, et Catoir-Brisson, Marie-Julie, Design & innovation dans la chaîne du livre. Écrire, éditer, lire à l’ère du numérique, éd. PUF, 2016, p. 115-128).","
",,,,
