"id","type","title","author","content","copyright","year","src","medium","caption"
"ART17-AUGM_13","commentaire + référence",,"The imaginary app, Paul D. Miller et Svetlana Matviyenko, éd. Mit Press Libri, 2014, p. 19","Voir l’ouvrage The imaginary app, Paul D. Miller et Svetlana Matviyenko, éd. Mit Press Libri, 2014, p. 19 : Chris Anderson et Michael Wolff annoncent le déclin du World Wide Web à cause de la popularité croissante de l’informatique dans le « cloud » et des applications mobiles.",,2014,,,
