"id","type","title","author","content","copyright","year","src","medium","caption"
"ART17-AUGM_10","commentaire + référence",,"Bernard Guelton, Dispositifs interactifs et installations situées, Rennes, éd. Presses Universitaires de Rennes, 2016, p. 13-14.","paramètres d’étude initialement établis par Anne Reboul à propos des différents niveaux de cognition dans les dispositifs interactifs, entre cognition incarnée, étendue et située, celle-ci étant en lien avec les déplacements sur un espace cartographique virtuel.","
",2016,,,
