"id","type","title","author","content","copyright","year","src","medium","caption"
"ART17-AUGM_11","image + caption","Figures 3 & 4","Marine Bruneau","GéoChimère","Marine Bruneau, GéoChimère (2016-17). Images ARC Édition nouvelles formes Ésad Orléans.
","2016-17","ART17-AUGM_11.png",,"Présentation de l’application dans Keep in touch (extraits). Comme tous les projets présentés dans Keep in touch, GéoChimère repose sur le principe du lien et propose de mettre en relation l’usager avec le monde poétique urbain via la géolocalisation et sa réinterprétation cartographique."
