"id","type","title","author","content","copyright","year","src","medium","caption"
"ART17-AUGM_08","image + caption","Figure 1 & 2","Marius Lolichon","
","Marius Lolichon, Stellarium (2017-18). Présentation dans <div> in (extraits).
","2017-2018","ART17-AUGM_08.png",,"Le design tactile permet au lecteur d’intervenir dans la mise en forme visuelle du récit à l’écran. Celui-ci éprouve les contenus autant qu’il les découvre à l’écran. Images ARC Édition nouvelles formes Ésad Orléans."
