"id","type","title","author","content","copyright","year","src","medium","caption"
"ART17-AUGM_04","lien vers Drawing against you à déterminer + commentaire",,"Nicolas Tilly","Dans ce contexte la recherche graphique est à prendre dans un sens élargi au travail du dessin et de l’illustration, comme par exemple le principe d’un dessin en mouvement exploré par l’un des étudiants de l’atelier pour son projet de dessin sous contrainte (voir le projet Drawing against you d’Erwan Roussel, présenté dans <div> in).","
",,,,
