"id","type","title","author","content","copyright","year","src","medium","caption"
"ART17-AUGM_09","commentaire + référence",,"Bernard Guelton, Dispositifs interactifs et installations situées, Rennes, éd. Presses Universitaires de Rennes, 2016, p. 7.","En référence au concept d’installation située développé par Bernard Guelton dans Dispositifs interactifs et installations situées, Rennes, éd. Presses Universitaires de Rennes, 2016. « De façon synthétique, la notion d’interaction située était conçue comme : “une approche dynamique de l’espace qui articule la     position relative du corps propre avec celle des objets, trajectoires et actions orientées du sujet” », p. 7.»","
",2016,,,
