"id","type","title","author","content","copyright","year","src","medium","caption"
"ART17-AUGM_15","image + caption","Figure 6","Martin Foucault",,"Martin Foucault, Incidences médiatiques (<div> in, 2017-18). Image ARC Édition nouvelles formes Ésad Orléans»","2017-2018","ART17-AUGM_15.png",,"Les actions proposées à l’utilisateur sont synthétisées par les icônes de navigation dans le texte."
