"id","type","title","author","content","copyright","year","src","medium","caption"
"ART17-AUGM_14","image + caption","Figure 5","Anthony Panie",,"Anthony Panie, Scrample (<div> in, 2017-18). Image ARC Édition nouvelles formes Ésad Orléans.","2017-2018","ART17-AUGM_14.png",,"Détails de la recherche sur la grille qui sera retenue comme principe de navigation sonore et extrait du carnet de recherche."
